class_id,pre_sale_quantity
103507,445.2868291185052
124140,334.4983637987077
125403,167.79738074734803
136916,307.7051757955924
169673,115.41408076912165
175962,394.1847465235243
178529,623.7564302181825
186250,120.9543618774414
194201,261.3336646138132
194450,172.74496330644936
198427,117.7387467681989
206765,1508.3974170641602
209945,285.199080477804
219195,270.3936513457075
221795,230.51741775107882
245609,124.25797430937489
248352,1102.43723871734
249875,135.2520717304945
250658,152.09563852205872
265980,307.6992334196468
270690,1005.4409697238729
281301,753.7621427236622
281792,336.2949931000918
289386,361.0735284923017
289403,215.78789241313933
290854,275.13495172707354
291086,827.5895335654915
291514,94.50431843464574
302513,144.7631851035729
304458,359.66665507706495
308913,206.0040642115101
321683,1293.1366414186111
340175,144.78187791650492
347384,2769.671313403398
348641,445.72748536527155
349023,1709.0718797706445
350259,460.81547097375
354068,679.4253603441084
356986,365.2795569962636
359378,38.92980358004571
360648,157.42972581345586
376193,95.4524556145072
378356,460.92097996644674
378536,91.87473779946566
379265,550.3627621002495
379876,190.86472478605805
384924,789.0586850383878
392593,243.50097987651824
395234,100.65846593863333
401052,152.9756713304917
409854,1255.6421572943966
412240,197.02922037139535
416749,238.77600163231293
417803,58.34954534416397
425432,1757.771506825906
436105,366.9360356775299
437063,112.53324614035586
437598,264.04703471402956
453752,233.82155519371238
468392,260.19497479492793
472603,205.89911537215116
475895,110.05654464141777
481950,98.70652494564652
482497,176.93931931952636
492952,259.4461565564573
496459,561.8540636357666
501564,142.47718580782413
510309,132.31856519381205
516750,129.09328750565646
526401,363.49383318093913
527765,99.57141526639461
527809,127.99378207797187
540712,229.4452610385418
559132,175.26137316932906
560265,270.883074176088
569154,394.9214963436126
576298,530.8122115912289
580470,439.7749447891054
580634,252.51385084561386
587678,393.7621278567116
591790,203.44416546644644
597927,741.0246768313648
603972,493.43396926549576
612523,120.2428905783097
614059,231.2387772350261
619401,251.95509155273436
621073,1392.3758585055732
628041,515.0882675160343
649213,91.50711216092111
651347,192.74767478812487
651782,90.80515554770828
653436,107.7217344158888
654134,1266.8371115917712
671482,126.5072689175109
682651,285.69350485923394
683364,53.99918791681527
687270,382.7772987055778
692703,635.5408450961113
693436,229.66936446428298
713651,178.69768993917856
714150,178.4702167880535
714152,390.1323195831168
714860,495.7069122627377
725137,98.19727042451501
732758,125.39866134180998
735971,2694.082064601779
736094,394.555145337979
739296,1039.2846621581352
741152,553.2194356971979
743957,566.2307483196258
745137,834.4197251768657
750340,139.92850258827207
760412,33.34028159111738
786351,516.4986553488424
789290,45.288418758809556
810398,92.14750187297041
815230,157.47860309198498
819061,822.4410978318753
842246,158.1965903711319
851857,192.94773136977105
854079,295.37919159002604
854548,96.02539287645371
861459,210.35601333677764
871642,197.75440636925399
872180,133.39696263849737
883691,287.87638149158096
890189,852.6929582554102
905061,159.59611594165366
905745,172.5738948846235
914348,480.64046881365266
923841,860.117556629926
924154,1056.0515721384684
948936,119.52298276424409
950264,824.2716785645483
953842,1019.5548829860985
961362,70.23146459836823
961962,140.70613400073722
963845,311.0509707684815
973106,116.70922609865666
978089,598.6733926713467
