class_id,pre_sale_quantity
103507,0.0
124140,276.81974151209005
125403,269.2134496253356
136916,236.06820800431072
169673,0.0
175962,373.21945058152085
178529,590.4725835674258
186250,122.68031116485595
194201,0.0
194450,185.4723514715955
198427,0.2714481481909751
206765,1440.252968686521
209945,311.6711054387255
219195,217.63856577329338
221795,274.8201641567051
245609,109.7852196788788
248352,0.0
249875,25.456342789828778
250658,0.28048429027199745
265980,304.662356204167
270690,271.9197327455878
281301,735.2734331321717
281792,325.6044019826502
289386,335.3787206038833
289403,131.68722172737122
290854,262.79854246027764
291086,623.9216743355987
291514,79.64656428828836
302513,0.0
304458,390.77201522564513
308913,253.83117174167188
321683,1216.178219535053
340175,132.42438901066782
347384,0.0
348641,0.0
349023,0.0
350259,449.9362990055979
354068,634.3245086507503
356986,357.44501203075055
359378,0.0
360648,143.39723216094077
376193,0.0
378356,0.0
378536,84.3833060580492
379265,432.87699406147004
379876,128.1974764959514
384924,654.5216511563584
392593,0.0
395234,96.57509921416641
401052,160.21175548017024
409854,1384.9659940557553
412240,162.19922279953957
416749,246.41975063979626
417803,59.206010757982725
425432,1858.838203129713
436105,369.79497813366356
437063,115.37310472737998
437598,218.39379056796426
453752,338.51296401082226
468392,245.1944143682718
472603,143.3319248754531
475895,92.79117520209404
481950,107.89043920002875
482497,224.47765862502158
492952,230.48764237925408
496459,0.0
501564,155.05996718704705
510309,148.38497820138932
516750,0.0
526401,258.88987441286446
527765,51.41186938613654
527809,193.027785678093
540712,0.0
559132,194.43108410795216
560265,16.798947550058365
569154,353.0979688358307
576298,509.63276191491633
580470,395.78337358087293
580634,272.0763168298453
587678,358.6694211618602
591790,212.68779716938735
597927,15.948877100013199
603972,497.43010599050365
612523,104.9349087548256
614059,393.454015346691
619401,130.94308811187744
621073,260.77846233397725
628041,456.308036266528
649213,99.6197534559667
651347,175.91363905068488
651782,99.65980026196688
653436,0.0
654134,774.6630544371903
671482,117.05552135091276
682651,319.4652650279925
683364,0.0
687270,345.48392957538374
692703,579.2728349447251
693436,124.70488273143769
713651,155.13209524812174
714150,0.0
714152,400.0897436045856
714860,0.0
725137,91.47863303244115
732758,147.0546056351252
735971,2321.8733884341837
736094,306.03682604432106
739296,934.315714106597
741152,516.4302625751495
743957,0.0
745137,774.7401517657191
750340,0.0
760412,15.527197355628015
786351,431.8778168535978
789290,41.74774135556073
810398,81.51040127113463
815230,4.032884539961815
819061,8.986716449186208
842246,0.0
851857,176.90958743095396
854079,265.67156530976297
854548,4.8836718329787265
861459,3.429153894931078
871642,169.8191956615448
872180,0.0
883691,286.01596767611795
890189,849.123125952482
905061,157.47456445693967
905745,183.25629714725548
914348,511.8602148396521
923841,31.633843800500035
924154,980.9292858123779
948936,0.0
950264,0.0
953842,0.0
961362,82.85635456033981
961962,129.69692083589732
963845,268.72930945865807
973106,117.99642453789711
978089,49.17396645039321
